"";"Customer_ID";"EstimatedChurnProbability"
"16716";1033436;1
"3686";1007266;1
"17466";1034912;0
"23719";1047528;1
"1836";1003599;1
"18927";1037864;0
"12290";1024643;1
"25123";1050299;1
"17896";1035771;1
"17053";1034126;0
"17678";1035341;1
"23020";1046136;1
"13794";1027681;0
"8719";1017512;1
"1733";1003413;1
"19369";1038807;0
"17005";1034020;1
"997";1001974;0
"20724";1041539;1
"14983";1029992;1
"6149";1012288;0
"9412";1018914;0
"18979";1037980;0
"16810";1033644;0
"8435";1016890;1
"548";1001021;1
"11804";1023659;0
"16339";1032677;0
"22671";1045408;1
"4952";1009781;1
"11509";1023059;0
"7070";1014203;0
"3933";1007750;1
"14931";1029899;0
"18527";1037028;1
"18265";1036489;1
"8722";1017518;0
"17713";1035417;1
"6809";1013650;0
"13855";1027783;1
"18384";1036740;0
"8630";1017324;1
"4202";1008274;1
"7889";1015829;0
"255";1000476;1
"8897";1017859;1
"3003";1005916;1
"23993";1048049;1
"7032";1014127;0
"4771";1009405;1
"18097";1036157;0
"23150";1046389;1
"3381";1006680;1
"21804";1043661;0
"13129";1026314;1
"10928";1021897;1
"12052";1024176;1
"12990";1026026;1
"12752";1025543;1
"22351";1044772;1
"24872";1049816;0
"1939";1003812;0
"5026";1009930;1
"21393";1042880;1
"2779";1005452;0
"5699";1011373;0
"6029";1012051;1
"9730";1019559;0
"23670";1047431;0
"17849";1035681;1
"618";1001155;0
"3389";1006690;1
"16059";1032082;1
"18819";1037625;1
"24919";1049899;1
"3305";1006523;1
"13943";1027951;1
"23963";1047991;1
"10760";1021559;1
"17660";1035312;0
"18426";1036821;1
"9320";1018740;0
"5696";1011368;1
"18838";1037666;1
"3633";1007164;0
"4313";1008500;0
"14153";1028371;0
"9293";1018690;0
"8145";1016320;1
"22309";1044687;0
"15304";1030609;1
"18348";1036670;1
"23331";1046764;1
"16425";1032863;0
"7771";1015608;0
"13562";1027199;0
"18062";1036094;0
"24634";1049293;0
"24710";1049490;1
"13402";1026888;1
"9456";1019001;0
"4300";1008472;1
"21528";1043137;0
"17380";1034738;1
"1336";1002636;1
"2302";1004526;0
"19012";1038041;0
"20208";1040468;0
"20408";1040893;1
"8183";1016385;0
"3463";1006842;0
"11750";1023548;0
"11927";1023928;1
"6236";1012447;0
"12994";1026041;1
"8115";1016257;1
"14839";1029723;1
"25163";1050395;1
"12184";1024456;0
"15586";1031164;0
"8374";1016760;1
"11772";1023600;0
"1195";1002356;1
"22819";1045706;1
"17868";1035724;1
"843";1001602;0
"18312";1036596;0
"7133";1014332;0
"3421";1006765;0
"21094";1042273;1
"19956";1039952;0
"17883";1035749;0
"13232";1026518;0
"3328";1006576;1
"2170";1004268;1
"3754";1007415;1
"13915";1027895;0
"12122";1024321;1
"24998";1050054;1
"21634";1043341;1
"9319";1018738;1
"7876";1015810;0
"7997";1016042;1
"22456";1044961;0
"22546";1045164;0
"14551";1029139;0
"24786";1049628;0
"12789";1025610;1
"20012";1040057;1
"21233";1042566;0
"13980";1028033;1
"21240";1042580;0
"22027";1044136;0
"10071";1020194;0
"13136";1026330;0
"18355";1036681;0
"3952";1007785;0
"10015";1020093;1
"24707";1049482;1
"20479";1041048;0
"11314";1022655;1
"44";1000069;1
"3337";1006595;0
"12086";1024255;1
"1147";1002257;1
"1799";1003538;0
"23292";1046678;0
"16652";1033294;1
"23979";1048023;0
"12154";1024387;0
"21908";1043881;0
"10104";1020255;1
"19492";1039011;0
"11561";1023175;1
"7671";1015432;1
"20320";1040716;1
"1397";1002750;0
"10774";1021588;0
"22017";1044111;0
"29";1000047;1
"6674";1013376;0
"19528";1039080;0
"15123";1030263;1
"5564";1011100;1
"15823";1031631;0
"11501";1023032;1
"17088";1034186;1
"15817";1031621;1
"3061";1006038;1
"14990";1030011;0
"3860";1007623;0
"1220";1002406;0
"13894";1027858;0
"21918";1043906;0
"748";1001441;1
"24896";1049857;0
"16145";1032272;1
"23369";1046835;0
"24489";1048990;1
"16263";1032537;0
"7817";1015685;0
"466";1000867;0
"10466";1020994;0
"11547";1023145;0
"2244";1004416;0
"9270";1018650;1
"21515";1043118;1
"22694";1045453;1
"8220";1016461;1
"2269";1004464;0
"14194";1028453;1
"15670";1031357;0
"8520";1017091;1
"20902";1041902;0
"158";1000295;0
"23235";1046564;1
"14778";1029608;0
"19487";1039004;1
"24445";1048903;0
"13147";1026347;1
"18267";1036496;0
"19869";1039800;0
"20507";1041098;0
"16631";1033253;0
"14003";1028085;0
"8290";1016577;1
"22223";1044528;1
"16297";1032599;0
"10259";1020545;1
"13347";1026784;1
"2314";1004557;0
"15280";1030560;0
"19899";1039854;1
"23146";1046383;1
"16958";1033938;0
"15644";1031290;0
"7134";1014333;0
"11724";1023500;0
"7365";1014806;0
"16310";1032619;0
"1031";1002038;0
"1592";1003125;0
"5667";1011322;1
"16202";1032398;1
"5781";1011535;1
"23734";1047565;0
"4594";1009080;1
"10610";1021268;0
"12163";1024407;1
"12215";1024516;0
"2783";1005458;0
"20992";1042068;0
"22389";1044840;1
"21349";1042807;0
"2882";1005653;1
"4729";1009326;1
"14987";1030004;1
"1519";1002994;1
"12702";1025453;1
"13845";1027767;0
"10177";1020385;0
"17357";1034696;1
"11731";1023515;1
"1613";1003166;0
"5287";1010504;0
"20429";1040942;0
"20769";1041626;1
"17041";1034105;1
"23342";1046789;0
"15702";1031406;0
"2521";1004977;1
"7939";1015933;1
"8071";1016170;0
"17303";1034601;0
"10553";1021172;0
"14403";1028851;1
"11703";1023457;0
"20451";1040983;0
"12507";1025064;0
"21169";1042438;0
"1788";1003518;1
"8052";1016138;0
"6931";1013909;1
"22035";1044150;1
"21411";1042919;0
"4852";1009587;1
"16253";1032518;1
"18653";1037274;1
"4302";1008475;1
"6831";1013687;1
"13245";1026550;0
"13345";1026781;1
"311";1000569;1
"13856";1027786;0
"18887";1037781;0
"11784";1023619;0
"2373";1004668;1
"19817";1039678;1
"8678";1017434;1
"8957";1017978;0
"9593";1019278;1
"6119";1012231;1
"7735";1015546;1
"24";1000041;0
"807";1001537;0
"19037";1038107;0
"2291";1004507;0
"5636";1011254;1
"13278";1026638;0
"10657";1021354;0
"20362";1040800;1
"5517";1011008;0
"7834";1015723;1
"19912";1039875;0
"3266";1006448;1
"17515";1035015;1
"9989";1020040;1
"5434";1010819;1
"8910";1017897;1
"18173";1036306;1
"25156";1050374;1
"13913";1027890;1
"7875";1015806;1
"22846";1045758;0
"7064";1014187;1
"4174";1008219;1
"8933";1017940;1
"4139";1008146;0
"5249";1010424;0
"14196";1028456;0
"20700";1041488;0
"23302";1046703;1
"11297";1022616;0
"21341";1042792;0
"25094";1050247;1
"6774";1013583;0
"17247";1034487;1
"7341";1014755;1
"3248";1006407;0
"1202";1002373;1
"17178";1034365;0
"2341";1004610;0
"9357";1018807;0
"13542";1027159;0
"19679";1039369;0
"22489";1045031;1
"23805";1047716;0
"6784";1013607;0
"2651";1005198;0
"7773";1015610;1
"4164";1008199;0
"13568";1027207;1
"12074";1024222;1
"16581";1033144;0
"10830";1021701;0
"4077";1008031;0
"21646";1043362;1
"10793";1021633;0
"24640";1049314;1
"22861";1045787;0
"2950";1005797;1
"20785";1041673;1
"24801";1049664;0
"12247";1024568;1
"13022";1026101;0
"17021";1034064;0
"20217";1040490;1
"2992";1005888;1
"21158";1042413;1
"18100";1036167;1
"6452";1012890;0
"22158";1044394;1
"13181";1026409;0
"20202";1040455;0
"9368";1018827;1
"20349";1040774;1
"15643";1031289;1
"17547";1035074;1
"14725";1029499;0
"16748";1033506;1
"2450";1004810;0
"16131";1032245;0
"8962";1017987;0
"21147";1042383;0
"11384";1022787;0
"8945";1017961;1
"20084";1040206;1
"21875";1043820;1
"11016";1022075;0
"6464";1012915;0
"360";1000656;0
"8564";1017186;0
"8793";1017649;0
"7238";1014549;0
"15614";1031220;1
"6362";1012705;1
"19232";1038532;0
"24555";1049119;1
"9867";1019802;1
"19005";1038033;1
"24616";1049250;0
"10902";1021849;0
"11299";1022619;0
"13315";1026728;1
"6612";1013255;0
"9664";1019435;1
"24016";1048096;1
"2080";1004098;0
"12714";1025480;0
"4673";1009218;0
"19931";1039906;1
"3560";1007027;0
"5180";1010263;0
"36";1000057;1
"21937";1043952;0
"15133";1030277;0
"18943";1037899;1
"7384";1014838;0
"18320";1036615;1
"9550";1019189;1
"19057";1038149;1
"17054";1034127;0
"4387";1008666;1
"24087";1048227;0
"24274";1048548;1
"10292";1020623;0
"17004";1034017;0
"15653";1031318;1
"21050";1042195;1
"1779";1003504;0
"7520";1015136;0
"3054";1006022;1
"16182";1032358;0
"19421";1038894;1
"6420";1012818;0
"7462";1015009;0
"22002";1044080;0
"3992";1007864;1
"13660";1027387;1
"13427";1026937;1
"15827";1031635;1
"3651";1007196;1
"24979";1050028;0
"11086";1022231;1
"4979";1009843;0
"12432";1024931;1
"10826";1021694;0
"11898";1023857;0
"3839";1007585;0
"5611";1011190;0
"23529";1047153;1
"9902";1019866;0
"18043";1036058;0
"5554";1011081;1
"1990";1003913;0
"5260";1010448;0
"15668";1031355;1
"23115";1046322;1
"10901";1021845;0
"9431";1018954;1
"23240";1046577;0
"1822";1003576;0
"16801";1033627;1
"11534";1023114;0
"8421";1016857;1
"3324";1006567;1
"1119";1002204;1
"7316";1014710;1
"6598";1013234;1
"19046";1038125;1
"1792";1003526;0
"23661";1047417;1
"13814";1027720;1
"18796";1037572;1
"1623";1003184;0
"24124";1048289;1
"13413";1026910;1
"19859";1039774;0
"6060";1012104;1
"20312";1040702;1
"3685";1007263;0
"16929";1033885;1
"7814";1015682;1
"11710";1023470;1
"16438";1032894;1
"22766";1045609;1
"23435";1046967;0
"13288";1026653;0
"21891";1043846;1
"23840";1047771;1
"8004";1016054;0
"9302";1018713;0
"6728";1013486;0
"9014";1018102;1
"9031";1018140;1
"24328";1048663;0
"488";1000910;0
"3188";1006285;1
"8924";1017922;1
"6198";1012377;1
"11922";1023911;0
"24921";1049902;1
"14277";1028612;1
"19649";1039313;0
"21205";1042518;1
"2338";1004605;1
"4836";1009552;1
"4974";1009828;0
"3037";1005994;1
"11683";1023419;1
"10445";1020947;1
"6569";1013169;1
"3341";1006603;0
"3956";1007790;1
"17628";1035257;1
"10223";1020470;0
"21308";1042723;0
"20195";1040443;1
"18155";1036270;1
"16431";1032875;0
"14462";1028961;0
"24611";1049243;1
"21989";1044061;0
"17699";1035386;0
"11453";1022922;0
"16813";1033648;0
"4452";1008795;1
"1108";1002178;1
"24743";1049543;1
"22715";1045499;1
"24973";1050015;0
"19192";1038443;0
"690";1001318;0
"16035";1032034;0
"20746";1041584;1
"14914";1029870;0
"22200";1044476;0
"19287";1038626;1
"21091";1042270;1
"3371";1006663;0
"16509";1033022;1
"13140";1026337;0
"14637";1029306;1
"4471";1008834;0
"23257";1046613;1
"13673";1027413;1
"8439";1016898;1
"888";1001713;0
"17360";1034703;0
"18";1000030;0
"12404";1024875;0
"23774";1047649;0
"5380";1010691;1
"11581";1023206;1
"8568";1017201;1
"1653";1003251;1
"6259";1012489;0
"22854";1045773;1
"7330";1014735;0
"15067";1030162;0
"6188";1012359;0
"6006";1012006;0
"20867";1041840;1
"12908";1025852;1
"17258";1034508;1
"6977";1013994;1
"6134";1012259;1
"13869";1027805;1
"23932";1047943;0
"10332";1020704;1
"7464";1015011;0
"15530";1031052;0
"7442";1014970;1
"4777";1009414;0
"23995";1048051;0
"4540";1008974;1
"1912";1003763;1
"7328";1014732;0
"6418";1012816;0
"12607";1025262;0
"24847";1049752;0
"18825";1037640;0
"12457";1024978;1
"1672";1003289;1
"12245";1024566;1
"20858";1041822;1
"15960";1031885;1
"8048";1016132;0
"11793";1023641;0
"14384";1028814;0
"12214";1024511;0
"9065";1018211;1
"21741";1043549;1
"22494";1045044;0
"20244";1040552;0
"2944";1005780;1
"3614";1007127;0
"16486";1032986;0
"14835";1029708;1
"20607";1041303;0
"21237";1042575;1
"13896";1027861;0
"12709";1025465;0
"17059";1034137;0
"6197";1012376;0
"1498";1002960;0
"22066";1044207;1
"18158";1036274;1
"24790";1049637;1
"8042";1016122;0
"4400";1008692;1
"23244";1046585;0
"18951";1037913;1
"22042";1044164;0
"22888";1045843;0
"13067";1026188;1
"19288";1038629;0
"9187";1018478;1
"8982";1018026;1
"14980";1029989;0
"6258";1012488;0
"6827";1013679;0
"11696";1023444;0
"17454";1034896;1
"17156";1034333;0
"14726";1029500;0
"18259";1036476;1
"160";1000297;1
"5826";1011630;0
"13774";1027639;1
"10948";1021952;1
"10250";1020524;0
"15488";1030962;1
"23592";1047262;1
"890";1001717;0
"327";1000599;0
"24985";1050035;1
"21770";1043600;1
"25121";1050296;0
"21373";1042844;0
"2740";1005383;1
"6514";1013050;1
"20403";1040886;0
"20975";1042035;0
"23283";1046660;0
"16774";1033556;0
"12890";1025814;0
"8303";1016600;0
"4255";1008390;0
"18071";1036104;1
"23414";1046921;1
"7849";1015753;0
"19016";1038054;0
"337";1000615;0
"556";1001035;0
"4437";1008760;1
"12455";1024976;0
"10549";1021163;0
"16638";1033265;0
"11940";1023957;0
"21596";1043266;0
"8546";1017150;0
"4162";1008194;0
"23599";1047282;1
"1075";1002122;0
"20835";1041763;0
"16971";1033959;0
"4632";1009148;0
"22522";1045100;1
"20804";1041708;1
"2641";1005179;0
"5927";1011848;1
"18720";1037418;0
"673";1001272;0
"15523";1031033;0
"5059";1009998;0
"22529";1045119;1
"11689";1023430;0
"18662";1037292;0
"19684";1039379;0
"8696";1017470;1
"22107";1044283;0
"7865";1015790;1
"638";1001196;0
"22125";1044320;0
"21880";1043827;0
"20345";1040766;1
"16307";1032616;0
"11295";1022613;1
"19986";1040007;0
"16336";1032674;1
"15305";1030612;0
"21396";1042890;0
"21151";1042392;1
"16225";1032445;0
"3275";1006473;0
"12585";1025217;0
"24130";1048299;0
"6578";1013188;1
"1816";1003569;1
"12348";1024742;0
"8360";1016726;0
"5976";1011944;1
"4813";1009500;1
"13984";1028048;0
"3775";1007457;0
"17414";1034800;1
"12041";1024159;0
"776";1001490;1
"18576";1037130;1
"21361";1042825;1
"4369";1008625;0
"18197";1036356;1
"19966";1039977;0
"15501";1030984;0
"12978";1025993;0
"7518";1015130;1
"1926";1003789;1
"10002";1020068;1
"1930";1003797;0
"23556";1047198;0
"14054";1028179;1
"11596";1023233;1
"159";1000296;0
"3318";1006547;0
"21949";1043982;0
"14635";1029304;0
"9575";1019243;0
"7749";1015568;1
"14776";1029606;0
"21255";1042615;1
"4941";1009767;0
"8940";1017950;1
"11305";1022636;1
"22870";1045802;1
"3627";1007154;0
"18394";1036765;1
"9591";1019274;1
"11624";1023290;1
"25160";1050385;0
"21845";1043749;1
"2769";1005440;0
"6133";1012257;0
"7485";1015058;0
"16686";1033372;1
"24767";1049586;1
"19865";1039793;0
"10959";1021971;1
"12646";1025335;0
"21357";1042820;0
"4169";1008206;0
"24945";1049948;0
"13440";1026963;0
"10958";1021970;0
"10552";1021171;1
"19677";1039362;0
"17534";1035046;0
"23845";1047777;0
"18974";1037970;0
"15904";1031784;0
"8987";1018039;1
"24469";1048951;0
"15046";1030120;1
"5392";1010714;0
"9954";1019973;1
"14811";1029667;1
"1135";1002229;0
"20036";1040110;1
"21936";1043948;1
"21654";1043372;0
"5742";1011459;0
"23743";1047588;1
"13320";1026737;0
"14344";1028727;0
"16168";1032317;0
"6651";1013330;0
"13999";1028077;0
"23013";1046126;0
"18775";1037533;0
"24354";1048706;0
"10784";1021616;0
"12993";1026040;0
"14536";1029101;1
"10204";1020437;1
"21846";1043750;0
"23450";1046993;1
"6541";1013098;0
"8874";1017811;1
"19409";1038877;1
"4138";1008145;0
"25098";1050256;1
"4294";1008463;1
"13633";1027332;0
"20664";1041424;0
"14089";1028235;1
"10640";1021324;0
"7797";1015658;0
"9166";1018447;0
"7378";1014831;0
"15283";1030568;0
"1715";1003376;0
"4487";1008865;1
"10706";1021447;0
"5645";1011268;1
"17978";1035924;0
"6216";1012403;0
"5693";1011361;1
"17981";1035929;0
"21267";1042641;1
"5124";1010131;0
"953";1001844;1
"115";1000206;1
"20824";1041745;1
"3890";1007672;0
"5972";1011934;1
"622";1001167;0
"2542";1005014;0
"15023";1030076;1
"57";1000091;0
"7423";1014919;1
"21444";1042983;0
"4948";1009775;0
"22570";1045214;1
"12549";1025144;1
"3884";1007663;0
"2614";1005130;0
"1058";1002099;1
"5312";1010545;0
"14764";1029587;0
"8280";1016557;1
"19604";1039224;1
"5108";1010108;1
"10194";1020419;1
"12362";1024782;0
"5207";1010319;0
"22028";1044137;1
"8355";1016713;1
"23754";1047612;1
"7389";1014849;1
"11243";1022513;0
"23252";1046603;0
"9231";1018570;1
"21565";1043210;0
"12772";1025576;0
"13489";1027064;0
"22708";1045482;1
"4051";1007979;1
"10025";1020111;1
"1083";1002134;1
"2134";1004202;0
"12525";1025101;0
"7013";1014085;1
"23684";1047452;0
"13978";1028030;1
"13936";1027939;1
"19916";1039883;1
"16444";1032904;1
"5653";1011288;1
"11959";1024001;0
"23933";1047944;1
"22122";1044308;1
"7783";1015629;1
"6454";1012897;1
"19533";1039090;0
"14969";1029970;1
"936";1001811;0
"16976";1033968;1
"9167";1018448;0
"8348";1016700;0
"20304";1040682;0
"453";1000840;1
"15454";1030903;1
"2927";1005746;0
"3096";1006105;1
"13407";1026900;0
"24572";1049170;0
"20725";1041541;1
"13225";1026508;1
"1448";1002851;1
"6447";1012879;1
"21275";1042658;1
"22782";1045642;0
"3174";1006261;0
"86";1000144;1
"12529";1025110;0
"21939";1043958;1
"2678";1005255;0
"3522";1006950;1
"21395";1042886;1
"11275";1022578;0
"4500";1008892;0
"5032";1009944;1
"13614";1027294;1
"24115";1048267;0
"3350";1006625;0
"13988";1028058;0
"15056";1030140;0
"5541";1011059;1
"23201";1046500;1
"22479";1045012;0
"20904";1041904;1
"2393";1004710;1
"24002";1048063;1
"18214";1036388;1
"23418";1046929;1
"4674";1009219;1
"364";1000664;0
"16348";1032700;1
"1959";1003847;1
"19964";1039973;1
"512";1000962;1
"14528";1029087;0
"6376";1012732;1
"10883";1021809;0
"16689";1033376;0
"2622";1005144;0
"12347";1024741;0
"19123";1038302;0
"7859";1015781;0
"12060";1024190;1
"24700";1049463;1
"15209";1030417;0
"7899";1015846;1
"24911";1049886;0
"20468";1041022;1
"8459";1016940;1
"5155";1010206;1
"24537";1049073;0
"6854";1013747;0
"15868";1031709;1
"2402";1004725;1
"19911";1039873;0
"12319";1024689;1
"179";1000343;0
"4717";1009307;0
"11002";1022051;0
"18987";1037996;0
"8670";1017409;0
"8240";1016491;0
"13725";1027523;1
"24172";1048369;0
"12401";1024871;0
"11996";1024081;0
"2308";1004541;1
"14510";1029053;1
"967";1001884;0
"6901";1013852;0
"23151";1046393;0
"5172";1010244;1
"14808";1029664;1
"15394";1030785;1
"2363";1004651;0
"10483";1021029;1
"13309";1026714;1
"1644";1003234;0
"9465";1019016;0
"18938";1037892;1
"8055";1016142;0
"9410";1018912;1
"23549";1047188;0
"4248";1008376;1
"786";1001504;0
"20773";1041638;1
"483";1000898;0
"21186";1042481;0
"2638";1005173;0
"669";1001261;0
"17141";1034299;1
"17463";1034908;0
"14192";1028450;1
"16875";1033781;1
"2002";1003934;1
"23378";1046849;0
"22886";1045840;1
"15362";1030719;1
"4445";1008778;0
"5073";1010036;0
"18650";1037269;1
"5806";1011596;1
"18078";1036115;1
"11600";1023249;1
"23996";1048053;0
"14799";1029650;1
"1674";1003297;0
"6657";1013342;0
"20231";1040529;0
"4216";1008302;0
"18375";1036721;1
"17173";1034358;0
"2421";1004754;0
"7597";1015286;1
"6782";1013603;0
"22907";1045882;0
"20935";1041964;0
"23426";1046950;1
"985";1001949;0
"15766";1031528;0
"19341";1038746;1
"16047";1032051;1
"13916";1027897;0
"14224";1028509;0
"2817";1005531;1
"8009";1016065;0
"16026";1032015;0
"7456";1014999;1
"20026";1040086;0
"9253";1018608;0
"24107";1048256;0
"15725";1031450;0
"15632";1031262;0
"24737";1049533;0
"16848";1033718;1
"21590";1043257;1
"17449";1034886;0
"12899";1025833;1
"3516";1006941;1
"19549";1039120;0
"13740";1027555;0
"10853";1021751;1
"15693";1031392;0
"24088";1048228;0
"15799";1031588;0
"17857";1035699;1
"12141";1024363;0
"15796";1031584;0
"23005";1046110;1
"14523";1029079;1
"987";1001954;0
"17544";1035070;0
"11091";1022237;1
"21421";1042939;1
"23260";1046618;0
"7536";1015161;1
"12786";1025601;1
"4143";1008150;0
"2893";1005673;1
"21403";1042904;0
"21813";1043674;0
"3062";1006039;1
"2746";1005398;0
"16575";1033133;0
"15703";1031407;1
"15104";1030230;1
"6439";1012860;0
"14930";1029897;0
"18079";1036116;0
"14666";1029357;1
"4477";1008843;0
"5386";1010707;1
"2348";1004620;1
"1790";1003521;1
"1174";1002313;1
"16897";1033827;0
"15915";1031801;0
"12056";1024181;0
"6482";1012958;1
"11823";1023708;0
"16395";1032805;0
"1409";1002769;0
"1511";1002982;0
"89";1000156;1
"18346";1036667;1
"8118";1016263;1
"4726";1009322;0
"7097";1014263;0
"3303";1006519;1
"21566";1043211;1
"8639";1017346;0
"10964";1021981;0
"3399";1006717;1
"9500";1019080;0
"3808";1007526;0
"22129";1044329;1
"16045";1032047;1
"23392";1046873;1
"5473";1010902;1
"24361";1048724;0
"19363";1038792;1
"16234";1032463;1
"22837";1045742;0
"19041";1038116;0
"15565";1031123;0
"22526";1045112;1
"18803";1037591;0
"24264";1048536;0
"15557";1031109;1
"15737";1031472;0
"14031";1028142;0
"18891";1037789;0
"24407";1048820;1
"11572";1023196;1
"10008";1020076;1
"4160";1008192;1
"22964";1046017;1
"20976";1042037;1
"24983";1050033;0
"6558";1013135;1
"11957";1023995;0
"9227";1018565;1
"18063";1036096;0
"15897";1031773;1
"6698";1013420;0
"18334";1036637;0
"4778";1009415;1
"1452";1002865;0
"16794";1033615;1
"17186";1034378;1
"15164";1030342;1
"8585";1017229;1
"64";1000106;0
"10945";1021944;0
"14973";1029974;0
"11124";1022286;1
"9746";1019586;1
"20573";1041238;1
"18240";1036441;1
"7391";1014856;0
"2313";1004556;1
"1182";1002331;0
"22205";1044485;1
"13664";1027397;0
"11264";1022561;0
"1349";1002662;1
"4508";1008910;1
"17376";1034730;0
"9708";1019523;0
"1181";1002328;1
"4845";1009568;1
"20417";1040913;1
"835";1001587;0
"1524";1003006;0
"23568";1047222;0
"15771";1031536;0
"8368";1016748;0
"2813";1005524;1
"22486";1045027;1
"14745";1029546;1
"14275";1028610;0
"24509";1049025;0
"12309";1024676;1
"11639";1023342;1
"142";1000265;0
"16830";1033682;0
"5719";1011406;0
"23140";1046374;0
"15744";1031488;0
"19206";1038474;1
"4418";1008731;1
"23108";1046306;1
"3120";1006161;0
"10845";1021734;0
"16901";1033839;0
"19887";1039837;0
"11574";1023198;0
"4037";1007954;1
"13829";1027739;0
"15242";1030481;0
"11102";1022254;1
"18012";1035997;1
"21282";1042670;0
